Id,Name,Year,Gender,Count
20606,Vinnie,1889,F,30
20607,Adela,1889,F,29
20608,Angelina,1889,F,29
20609,Annabelle,1889,F,29
20610,Emmie,1889,F,29
20611,Geraldine,1889,F,29
20612,Hilma,1889,F,29
20613,Idella,1889,F,29
20614,Lauretta,1889,F,29
20615,Lavina,1889,F,29
20616,Mona,1889,F,29
20617,Ocie,1889,F,29
20618,Tommie,1889,F,29
20619,Zoe,1889,F,29
20620,Zona,1889,F,29
20621,Charles,1889,F,28
20622,Evangeline,1889,F,28
20623,Jettie,1889,F,28
20624,Kitty,1889,F,28
20625,Liza,1889,F,28
20626,Luvenia,1889,F,28
20627,Margret,1889,F,28
20628,Almeda,1889,F,27
20629,Carmen,1889,F,27
20630,Carolina,1889,F,27
20631,Eugenie,1889,F,27
20632,Jewel,1889,F,27
20633,Joanna,1889,F,27
20634,Lennie,1889,F,27
20635,Louie,1889,F,27
20636,Mallie,1889,F,27
20637,Pinkie,1889,F,27
20638,Rilla,1889,F,27
20639,Beth,1889,F,26
20640,Connie,1889,F,26
20641,Era,1889,F,26
20642,Hanna,1889,F,26
20643,Imogene,1889,F,26
20644,Ione,1889,F,26
20645,James,1889,F,26
20646,Jewell,1889,F,26
20647,Leatha,1889,F,26
20648,Marcia,1889,F,26
20649,Meda,1889,F,26
20650,Mellie,1889,F,26
20651,Oda,1889,F,26
20652,Delphia,1889,F,25
20653,Georgianna,1889,F,25
20654,Harriette,1889,F,25
20655,Hortense,1889,F,25
20656,Letitia,1889,F,25
20657,Lorene,1889,F,25
20658,Mathilde,1889,F,25
20659,Matie,1889,F,25
20660,Natalie,1889,F,25
20661,Patsy,1889,F,25
20662,Pattie,1889,F,25
20663,Phyllis,1889,F,25
20664,Susanna,1889,F,25
20665,Tennie,1889,F,25
20666,Vallie,1889,F,25
20667,Wanda,1889,F,25
20668,Wilda,1889,F,25
20669,Annabel,1889,F,24
20670,Cordie,1889,F,24
20671,Donnie,1889,F,24
20672,Elinor,1889,F,24
20673,Ethyl,1889,F,24
20674,Ira,1889,F,24
20675,Jeanne,1889,F,24
20676,Lelah,1889,F,24
20677,Libbie,1889,F,24
20678,Lonnie,1889,F,24
20679,Malissa,1889,F,24
20680,Mertie,1889,F,24
20681,Petra,1889,F,24
20682,Retta,1889,F,24
20683,Serena,1889,F,24
20684,Thelma,1889,F,24
20685,Adda,1889,F,23
20686,Albina,1889,F,23
20687,Bernadette,1889,F,23
20688,Elda,1889,F,23
20689,Eleanora,1889,F,23
20690,Hassie,1889,F,23
20691,Leslie,1889,F,23
20692,Lucie,1889,F,23
20693,Rosanna,1889,F,23
20694,Rosina,1889,F,23
20695,Vena,1889,F,23
20696,Alva,1889,F,22
20697,Ara,1889,F,22
20698,Claudie,1889,F,22
20699,Clementine,1889,F,22
20700,Clemmie,1889,F,22
20701,Gretchen,1889,F,22
20702,Judith,1889,F,22
20703,Leone,1889,F,22
20704,Onie,1889,F,22
20705,Ottilie,1889,F,22
20706,Philomena,1889,F,22
20707,Zola,1889,F,22
20708,Anastasia,1889,F,21
20709,Annetta,1889,F,21
20710,Corrie,1889,F,21
20711,Docia,1889,F,21
20712,Elizebeth,1889,F,21
20713,Florida,1889,F,21
20714,Grayce,1889,F,21
20715,Joan,1889,F,21
20716,Lenna,1889,F,21
20717,Leonie,1889,F,21
20718,Louvenia,1889,F,21
20719,Winnifred,1889,F,21
20720,Abigail,1889,F,20
20721,Alida,1889,F,20
20722,America,1889,F,20
20723,Berenice,1889,F,20
20724,Camille,1889,F,20
20725,Christena,1889,F,20
20726,Clarissa,1889,F,20
20727,Delilah,1889,F,20
20728,Diana,1889,F,20
20729,Donie,1889,F,20
20730,Effa,1889,F,20
20731,Eileen,1889,F,20
20732,Glenna,1889,F,20
20733,Icie,1889,F,20
20734,Iris,1889,F,20
20735,Jenny,1889,F,20
20736,Josefa,1889,F,20
20737,Joy,1889,F,20
20738,Lorraine,1889,F,20
20739,Lutie,1889,F,20
20740,Sadye,1889,F,20
20741,Tressie,1889,F,20
20742,Adell,1889,F,19
20743,Alda,1889,F,19
20744,Estell,1889,F,19
20745,Gail,1889,F,19
20746,Luna,1889,F,19
20747,Madie,1889,F,19
20748,Nonie,1889,F,19
20749,Sabina,1889,F,19
20750,Tressa,1889,F,19
20751,Veda,1889,F,19
20752,Zetta,1889,F,19
20753,Altha,1889,F,18
20754,Bula,1889,F,18
20755,Cathryn,1889,F,18
20756,Cordia,1889,F,18
20757,Dolores,1889,F,18
20758,Emeline,1889,F,18
20759,Emilia,1889,F,18
20760,Ester,1889,F,18
20761,Hedwig,1889,F,18
20762,Henry,1889,F,18
20763,Hope,1889,F,18
20764,Joe,1889,F,18
20765,Margaretta,1889,F,18
20766,Maye,1889,F,18
20767,Selina,1889,F,18
20768,Sina,1889,F,18
20769,Theo,1889,F,18
20770,Theodora,1889,F,18
20771,Theresia,1889,F,18
20772,Ursula,1889,F,18
20773,Bennie,1889,F,17
20774,Bernadine,1889,F,17
20775,Bulah,1889,F,17
20776,Celestine,1889,F,17
20777,Corrine,1889,F,17
20778,Dessa,1889,F,17
20779,Frank,1889,F,17
20780,India,1889,F,17
20781,Kathryne,1889,F,17
20782,Lera,1889,F,17
20783,Liddie,1889,F,17
20784,Magnolia,1889,F,17
20785,Manda,1889,F,17
20786,Melinda,1889,F,17
20787,Minta,1889,F,17
20788,Patricia,1889,F,17
20789,Prudence,1889,F,17
20790,Reta,1889,F,17
20791,Rowena,1889,F,17
20792,Sophronia,1889,F,17
20793,Sula,1889,F,17
20794,Adaline,1889,F,16
20795,Aimee,1889,F,16
20796,Annis,1889,F,16
20797,Clora,1889,F,16
20798,Elenora,1889,F,16
20799,Elvina,1889,F,16
20800,Etha,1889,F,16
20801,Faith,1889,F,16
20802,Greta,1889,F,16
20803,Hellen,1889,F,16
20804,Kattie,1889,F,16
20805,Magdalene,1889,F,16
20806,Neta,1889,F,16
20807,Odie,1889,F,16
20808,Rachael,1889,F,16
20809,Sammie,1889,F,16
20810,Aletha,1889,F,15
20811,Allene,1889,F,15
20812,Amalia,1889,F,15
20813,Arrie,1889,F,15
20814,Betsy,1889,F,15
